page_chunk,page_number,group_value,group_confidence,group_notes_value,group_notes_confidence,series_value,series_confidence,series_notes_value,series_notes_confidence,unit_value,unit_confidence,finding_aid_reference_raw_value,finding_aid_reference_raw_confidence,text_value,text_confidence,start_date_original_value,start_date_original_confidence,end_date_original_value,end_date_original_confidence,start_date_formatted_value,start_date_formatted_confidence,end_date_formatted_value,end_date_formatted_confidence,annotations
12,56-60,5,5/5,GROUP 5. LEGAL (cont.),5/5,,,,,,,,,GROUP 5. LEGAL (cont.),5/5,,,,,,,,,[]
12,56-60,,,,,Long Service Leave,5/5,,,Unit 19,5/5,5/4,5/5,Long Service Leave,5/5,,,,,,,,,[]
12,56-60,,,,,,,,,,,5/4/4,5/5,Ditto. Brief summary of principal changes made by the Government to the long service leave scheme in the 1962 Act. 4pp. 26 Nov. 1962.,5/5,26 Nov. 1962.,5/5,,,1962-11-26,5/5,,,[]
12,56-60,,,,,,,,,,,5/4/5,5/5,"AEWL circular No. 8/1963. Re AFSA log of claims. Says AFSA has accepted employers' proposals re minimum payments, weekly wage rates, meal money. Speaks of draft scheme for long service leave for casual foremen. 1p. 26 Nov. 1963.",5/5,26 Nov. 1963.,5/5,,,1963-11-26,5/5,,,[]
12,56-60,,,,,,,,,,,5/4/6,5/5,Announcement re Graphic Arts Industry and Metal Trades Long Service Leave. New awards arising out of disputes between employers and unions in the printing and metal trades. Calculates long service leave after 15 years. 3pp. plus newspaper cutting. 11 May 1964.,5/5,11 May 1964.,5/5,,,1964-05-11,5/5,,,[]
12,56-60,,,,,,,,,,,5/4/7,5/5,ACTU material on long service leave.,5/5,,,,,,,,,[]
12,56-60,,,,,,,,,,,5/4/7/1,5/5,Circular No. 56/64 2pp. 1964.,5/5,1964.,5/5,,,1964-01-01,5/5,,,[]
12,56-60,,,,,,,,,,,5/4/7/2,5/5,"Appendix ""A"". Extract from decision of Arbitration Court. 1p. 11 May 1964.",5/5,11 May 1964.,5/5,,,1964-05-11,5/5,,,[]
12,56-60,,,,,,,,,,,5/4/7/3,5/5,"Appendix ""B"". Statement by A.E. Monk, President. 1p. 13 May 1964.",5/5,13 May 1964.,5/5,,,1964-05-13,5/5,,,[]
12,56-60,,,,,,,,,,,5/4/8,5/5,THC Research and Information Bureau. Summary of long service leave provisions of the Victorian Labour and Industry Act. Speaks of an amendment. 3pp. (2 sheets) (2 copies). 18 Dec. 1964.,5/5,18 Dec. 1964.,5/5,,,1964-12-18,5/5,,,[]
12,56-60,,,,,,,,,,,5/4/9,5/5,Department of Labour and National Service. Chart 1. Trans- position of service for long service leave from 20 to 15 year basis. 1p. Undated.,5/5,Undated.,5/5,,,,,,,[]
12,56-60,,,,,,,,,,,5/4/10,5/5,Amendment to Foremen Stevedores Award 1960 to provide for long service leave after 15 years. 2pp. (3 copies). 1966.,5/5,1966.,5/5,,,1966-01-01,5/5,,,[]
12,56-60,,,,,,,,,,,5/4/11,5/5,Ready reckoner for long service lave in NSW and elsewhere. 1p. (2 copies). 1966.,5/5,1966.,5/5,,,1966-01-01,5/5,,,[]
12,56-60,,,,,,,,,,,5/4/12,5/5,Casual Foremen Long Service Leave Arrangement. Proposed amendments to provide for long service leave after 15 years. 2pp. (2 copies). 1966.,5/5,1966.,5/5,,,1966-01-01,5/5,,,[]
12,56-60,5,5/5,GROUP 5. LEGAL (cont.),5/5,,,,,,,,,GROUP 5. LEGAL (cont.),5/5,,,,,,,,,[]
12,56-60,,,,,Long Service Leave.,5/5,,,Unit 19,5/5,5/4,5/5,Long Service Leave.,5/5,,,,,,,,,[]
12,56-60,,,,,,,,,,,5/4/13,5/5,"Correspondence re long service leave claims from AFSA members, Melbourne. 1 bundle. 1965-68.",5/5,1965,5/5,68,5/5,1965-01-01,5/5,1968-01-01,5/5,[]
12,56-60,,,,,,,,,,,5/4/14,5/5,Long Service Leave Nursing profession. 6 months after 15 years. 3pp. n.d.,5/5,n.d.,5/5,,,,,,,[]
12,56-60,,,,,,,,,,,5/5,5/5,"AFSA Federal Award, 1970. Printed booklet. 11pp.",5/5,1970.,5/5,,,1970-01-01,5/5,,,[]
12,56-60,6,5/5,GROUP 6. COMBINED UNION GROUPS,5/5,,,,,,,,,"GROUP 6. COMBINED UNION GROUPS Minutes, correspondence, reports. Note: Concerns the formation of two bodies, the Combined Maritime Unions, 1946 to 1965, and the Combined Transport Unions, 1965, which include a number of waterfront unions. AFSA representatives attend meetings of the first, initiated by the Federated Ship Painters and Dockers' Union, but not the second, convened by J.J. Brown, ARU.",5/5,1946,5/5,1965,5/5,1946-01-01,5/5,1965-01-01,5/5,[]
12,56-60,,,,,Combined Maritime Unions.,5/5,,,,,6/1,5/5,Combined Maritime Unions.,5/5,,,,,,,,,[]
12,56-60,,,,,,,,,Unit 19,5/5,6/1/1,5/5,"R. Scott, AFSA, to G. Doyle, Federated Ship Painters & Dockers' Union. Concerns a conversation with Jim Diamond, Federated Clerks' Union, about a proposed conference of all maritime unions in the Port of Melbourne similar to Sydney Maritime Council. Points out that AFSA is now a federal body but was not invited. 1p. 15 June 1946.",5/5,15 June 1946.,5/5,,,1946-06-15,5/5,,,[]
12,56-60,,,,,,,,,,,6/1/2,5/5,Doyle to Scott. Apologises. 1p. 19 June 1946.,5/5,19 June 1946.,5/5,,,1946-06-19,5/5,,,[]
12,56-60,,,,,,,,,,,6/1/3,5/5,Ditto. Tells him date of conference. 1p. 26 June 1946.,5/5,26 June 1946.,5/5,,,1946-06-26,5/5,,,[]
12,56-60,,,,,,,,,,,6/1/4,5/5,Minutes of meeting to form a Maritime Transport Federation in the Port of Melbourne. AFSA invited with 20 other unions. 2pp. 10 July 1946.,5/5,10 July 1946.,5/5,,,1946-07-10,5/5,,,[]
12,56-60,,,,,,,,,,,6/1/5,5/5,Doyle to Scott. Encloses copies of minutes. 2pp. 11 July 1946.,5/5,11 July 1946.,5/5,,,1946-07-11,5/5,,,[]
12,56-60,,,,,,,,,,,6/1/6,5/5,"Meeting of Combined Maritime Unions Margins Committee attended by AFSA, WWF, etc. Reports on close liaison with THC Margins Campaign Committee re proposed draft of pamphlet. 2pp. 5 Oct. 1959.",5/5,5 Oct. 1959.,5/5,,,1959-10-05,5/5,,,[]
12,56-60,,,,,,,,,,,6/1/7,5/5,"Ditto. Re leaflet, deputation to the Shipowners' State Committee. 2pp. 20 Oct. 1959.",5/5,20 Oct. 1959.,5/5,,,1959-10-20,5/5,,,[]
12,56-60,,,,,,,,,,,6/1/8,5/5,"E. McCormack, President, Combined Maritime Unions Committee, to Scott. Notice of next meeting, agenda re basic wage campaign, wet weather clothing, etc. 1p. 19 July 1960.",5/5,19 July 1960.,5/5,,,1960-07-19,5/5,,,[]
12,56-60,,,,,,,,,,,6/1/9,5/5,"Minutes of meeting of Waterfront Maritime Council. Reports on management of Melbourne Harbour Trust, wet weather clothing, protest against high cost of living. 1p. (2 copies). 24 July 1960.",5/5,24 July 1960.,5/5,,,1960-07-24,5/5,,,[]
13,61-65,6,5/5,GROUP 6. COMBINED UNION GROUPS (cont.),5/5,,,,,,,,,GROUP 6. COMBINED UNION GROUPS (cont.),5/5,,,,,,,,,[]
13,61-65,,,,,,,,,Unit 19,5/5,6/1,5/5,Combined Maritime Unions.,5/5,,,,,,,,,[]
13,61-65,,,,,,,,,,,6/1/10,5/5,"Ditto. Support for ACTU basic wage campaign, etc. 2pp. 25 July 1960.",5/5,25 July 1960.,5/5,,,1960-07-25,5/5,,,[]
13,61-65,,,,,,,,,,,6/1/11,5/5,Ditto. Discusses the refusal of government to vary the Seamen's Award and pledges support for them. 1p. 28 July 1960.,5/5,28 July 1960.,5/5,,,1960-07-28,5/5,,,[]
13,61-65,,,,,,,,,,,6/1/12,5/5,"Ditto. Report on long service leave for casual workers, Basic Wage Case, transport workers' dispute. 2pp. (4 copies). 2 May 1961.",5/5,2 May 1961.,5/5,,,1961-05-02,5/5,,,[]
13,61-65,,,,,,,,,,,6/1/13,5/5,"Ditto. Report on use of phostoxin poison to fumigate grain exported from Geelong to China, death of two men, recent Long Service Leave Act passed by government for waterside workers, formation by unions of Out-Bolte Committees. 2pp. (3 copies) 22 May 1961.",5/5,22 May 1961.,5/5,,,1961-05-22,5/5,,,[]
13,61-65,,,,,,,,,,,6/1/14,5/5,"Ditto. Re Long Service Leave Act, membership drive on the waterfront. 1p. 13 Feb. 1962.",5/5,13 Feb. 1962.,5/5,,,1962-02-13,5/5,,,[]
13,61-65,,,,,,,,,,,6/1/15,5/5,McCormack to Scott. Tells of a decision to form a Basic Wage Campaign Committee. 1p. 6 Mar. 1964.,5/5,6 Mar. 1964.,5/5,,,1964-03-06,5/5,,,[]
13,61-65,,,,,,,,,,,6/1/16,5/5,"Minutes of Combined Maritime Unions meeting. Discusses wages, Mt Isa dispute, WWF demand for an Industry Pension for maritime workers, support for equal pay and rights for aborigines. 2pp. (2 copies). 23 Feb. 1965.",5/5,23 Feb. 1965.,5/5,,,1965-02-23,5/5,,,[]
13,61-65,,,,,,,,,,,6/1/17,5/5,McCormack to Scott. Re agenda for next meeting. 1p. 12 Mar. 1965.,5/5,12 Mar. 1965.,5/5,,,1965-03-12,5/5,,,[]
13,61-65,,,,,,,,,,,6/1/18,5/5,"Minutes of Combined Maritime Unions meeting. Re pensions, preference for Australian ships in coastal trade. 1p. 16 Mar. 1965.",5/5,16 Mar. 1965.,5/5,,,1965-03-16,5/5,,,[]
13,61-65,,,,,,,,,,,6/2,5/5,Combined Transport Unions,5/5,,,,,,,,,[]
13,61-65,,,,,,,,,,,6/2/1,5/5,"J.J. Brown, ARU, to R. Scott, AFSA. Tells of a conference of Combined Transport Unions, which discussed the formation of a National Transport Federation, similar to Metal Trades Federation. Asks AFSA to send representatives. 1p. 2 June 1965.",5/5,2 June 1965.,5/5,,,1965-06-02,5/5,,,[]
13,61-65,6,5/5,GROUP 6. COMBINED UNION GROUPS (cont.),5/5,,,,,,,,,GROUP 6. COMBINED UNION GROUPS (cont.),5/5,,,,,,,,,[]
13,61-65,,,,,,,,,Unit 19,5/5,6/2,5/5,Combined Transport Unions,5/5,,,,,,,,,[]
13,61-65,,,,,,,,,,,6/2/2,5/5,Ditto. Advises that a sub-committee has drafted a constitution and sends a copy. 1p. 17 June 1965.,5/5,17 June 1965.,5/5,,,1965-06-17,5/5,,,[]
13,61-65,,,,,,,,,,,6/2/3,5/5,"Copy of Victorian Transport Unions Federation branch rules. Objectives include socialisation of industry, production, distribution and exchange, etc. 4pp. (2 copies). 17 June 1965.",5/5,17 June 1965.,5/5,,,1965-06-17,5/5,,,[]
13,61-65,,,,,,,,,,,6/2/4,5/5,"Minutes of conference attended by ARU, Seamen's Union, etc. Considers and recommends draft constitution to unions. 1p. 23 June 1963.",5/5,23 June 1963.,5/5,,,1963-06-23,5/5,,,[]
13,61-65,,,,,,,,,,,6/2/5,5/5,Brown to Scott. Re final meeting on the constitution. 1p. 14 July 1965.,5/5,14 July 1965.,5/5,,,1965-07-14,5/5,,,[]
13,61-65,,,,,,,,,,,6/2/6,5/5,Minutes of conference of Combined Transport Unions. Considers draft constitution. Lists opinions of individual unions. 5pp. 14 July 1965.,5/5,14 July 1965.,5/5,,,1965-07-14,5/5,,,[]
13,61-65,,,,,,,,,,,6/2/7,5/5,Brown to AFSA. Asks them to attend a farewell function for members of a delegation visiting the Soviet Union as guests of the Sea and River Fleet Workers' Union of USSR. 1p. 26 July 1965.,5/5,26 July 1965.,5/5,,,1965-07-26,5/5,,,[]
13,61-65,,,,,,,,,,,6/2/8,5/5,"Minutes of Combined Transport Unions meeting. Re THC President's criticism of new Federation. Reports on Menzies' federal budget, WWF dispute, Transport Workers Union dispute. 7pp. 4 Aug. 1965",5/5,4 Aug. 1965,5/5,,,1965-08-04,5/5,,,[]
13,61-65,,,,,,,,,,,6/2/9,5/5,Brown to AFSA. Encloses a copy of minutes of last meeting. Asks unions who don't belong to send observers to future meetings. 1p. 6 Aug. 1965.,5/5,6 Aug. 1965.,5/5,,,1965-08-06,5/5,,,[]
13,61-65,,,,,,,,,,,6/2/10,5/5,"M. O'Brien, General Secretary, ARU, Sydney to H.J. Souter, Secretary, ACTU. Re correspondence between Brown and Souter on formation of Combined Transport Unions Federation. 3pp. 24 Aug. 1965.",5/5,24 Aug. 1965.,5/5,,,1965-08-24,5/5,,,[]
13,61-65,,,,,,,,,,,6/2/11,5/5,Brown to Scott. Re next meeting of Federation and agenda. 1p. 25 Aug. 1965.,5/5,25 Aug. 1965.,5/5,,,1965-08-25,5/5,,,[]
13,61-65,,,,,,,,,,,6/2/12,5/5,"Minutes of Victorian Transport Unions Federation meeting. Re campaign against Menzies' budget, correspondence with ACTU, THC, WWF, dispute on wages/conditions. 6pp. 1 Sept. 1965.",5/5,1 Sept. 1965.,5/5,,,1965-09-01,5/5,,,[]
13,61-65,7,5/5,"GROUP 7. RMIT, COURSE.",5/5,,,,,,,,,"GROUP 7. RMIT, COURSE. Note: Contains correspondence etc. concerning an RMIT course for waterfront employees in rigging and cargo handling aimed at increasing industrial safety.",5/5,,,,,,,,,[]
13,61-65,,,,,,,,,Unit 20,5/5,7/1,5/5,"R.R. Mackay, Principal, RMIT to R. Scott, AFSA. Speaks of recent discussions on the establishment of rigging and cargo handling courses for waterfront employees. Proposes to form an Advisory Committee with representatives of organisations directly concerned and asks AFSA to send a delegate. Encloses rough draft of proposed syllabus. 3pp. 20 April 1961.",5/5,20 April 1961.,5/5,,,1961-04-20,5/5,,,[]
13,61-65,,,,,,,,,,,7/2,5/5,"Captain W.A. Pearson, Chairman, RMIT, to Scott. Re Advisory Committee meeting to consider two courses: industrial safety and accident prevention course, plus rigging and cargo handling course as originally drafted. 1p. 3 July 1961.",5/5,3 July 1961.,5/5,,,1961-07-03,5/5,,,[]
13,61-65,,,,,,,,,,,7/3,5/5,"G.D. Thompson, Vice-Principal, RMIT, to Scott. Speaks of an Advisory Committee recommendation re three weeks' full-time course for training of foremen and stevedores, including an industrial safety programme with the School of Management. Wants to discuss finance, staff, etc. 1p. 16 Oct. 1961.",5/5,16 Oct. 1961.,5/5,,,1961-10-16,5/5,,,[]
13,61-65,,,,,,,,,,,7/4,5/5,"Advertisement for position of Instructor in Rigging and Cargo Handling, School of Management, RMIT. 1p. Applications close 15 Mar. 1962.",5/5,15 Mar. 1962.,5/5,,,1962-03-15,5/5,,,[]
13,61-65,,,,,,,,,,,7/5,5/5,Thompson to Scott. Asks if Scott will represent AFSA at an interview to select an instructor. Encloses list of applicants. 3pp. 4 April 1962.,5/5,4 April 1962.,5/5,,,1962-04-04,5/5,,,[]
13,61-65,,,,,,,,,,,7/6,5/5,Syllabus of RMIT Course for waterside workers in rigging and cargo handling. 2pp. n.d.,5/5,,,,,,,,,[]
13,61-65,8,5/5,GROUP 8. VICTORIAN TRADES HALL COUNCIL.,5/5,,,,,,,,,GROUP 8. VICTORIAN TRADES HALL COUNCIL.,5/5,,,,,,,,,[]
13,61-65,,,,,,,,,Unit 21,5/5,8/1,5/5,Statements of Accounts. (4 copies). 1961 to 1964.,5/5,1961,5/5,1964.,5/5,1961-01-01,5/5,1964-01-01,5/5,[]
13,61-65,,,,,,,,,,,8/2,5/5,"Correspondence, circulars, etc. Contains information on THC attitude to a variety of matters: workers' compensation, industrial disputes, Australian Wheat Board's use of fumigated grain, basic wage campaigns, long service leave, Victorian Labour College, anti-conscription campaign, 1965 Equal Pay Conference and National Wage judgement, abolition of the death penalty, price control, basic wage/ margins/ prices campaign of 1966. 1 bundle. 1958 to 1966.",5/5,1958,5/5,1966.,5/5,1958-01-01,5/5,1966-01-01,5/5,[]
13,61-65,,,,,,,,,,,8/3,5/5,Speakers' Notes.,5/5,,,,,,,,,[]
13,61-65,,,,,,,,,,,8/3/1,5/5,"Campaign for Increased Margins, 1963. 7pp. (3 copies). 28 Feb. 1963.",5/5,1963,5/5,28 Feb. 1963.,5/5,1963-01-01,5/5,1963-02-28,5/5,[]
13,61-65,,,,,,,,,,,8/3/2,5/5,Campaign for Wage Justice Relating to ACTU Basic Wage Claim to be heard by the Commonwealth Arbitration Court. With subject index. 25pp. (2 copies). Feb. 1964.,5/5,Feb. 1964.,5/5,,,1964-02-01,5/5,,,[]
13,61-65,,,,,,,,,,,8/3/3,5/5,Equal Pay Committee Speakers Notes on Theme of equality for women throughout the world. 5pp. (2 copies). 1965.,5/5,1965.,5/5,,,1965-01-01,5/5,,,[]
13,61-65,,,,,,,,,,,8/3/4,5/5,"Speakers' Notes on Victorian Workers' Compensation Act Amending Bill, 1965. 7pp. plus letter. 6 April 1965.",5/5,1965.,5/5,6 April 1965.,5/5,1965-01-01,5/5,1965-04-06,5/5,[]
13,61-65,9,5/5,GROUP 9. OTHER PRINTED MATERIAL,5/5,,,,,,,,,GROUP 9. OTHER PRINTED MATERIAL,5/5,,,,,,,,,[]
13,61-65,,,,,,,,,Unit 20,5/5,9/1,5/5,Union journals.,5/5,,,,,,,,,[]
13,61-65,,,,,,,,,,,9/1/1,5/5,"The Watersider. ALP Waterfront Industrial Group. Vol. 1, Dec. 1952. Re Port Melbourne election. Vol. 1. 18 May 1953. Re coal roster, meal money, cleanliness, etc. Special Edition. 26 Nov. 1957. Re Communism. (3 copies).",5/5,Dec. 1952,5/5,26 Nov. 1957.,5/5,1952-12-01,5/5,1957-11-26,5/5,[]
13,61-65,,,,,,,,,,,9/1/2,5/5,"News-Bulletin. WWF Melbourne Branch. Vol. 1, No. 2, Sept. 1952. Re disputes, Arbitration Court decision on wages. Vol. 1, No. 4, 20 Mar. 1953. Re political campaign to abolish ASIB by overseas and Australian shipowners.",5/5,Sept. 1952,5/5,20 Mar. 1953.,5/5,1952-09-01,5/5,1953-03-20,5/5,[]
13,61-65,,,,,,,,,,,9/1/3,5/5,"Maritime Worker. Official organ, WWF, Sydney Branch. Vol. XVI No. 2, 2 Feb. 1952. Re Melbourne executive voted out of office, discrepancies in accounts, etc. Vol. XVII, No. 1, 19 Jan. 1954. Re margins demand. Vol. XXIV, No. 13, 26 July 1961. Healy's funeral. Vol. XXVII, No. 9, 6 May 1954. Re penal laws.",5/5,2 Feb. 1952,5/5,26 July 1961.,5/5,1952-02-02,5/5,1961-07-26,5/5,[]
13,61-65,,,,,,,,,,,9/1/4,5/5,"Wharfie, a Communist Publication. Articles re rules, re-arming Japan, stop-work meetings, suspension of WWF Melbourne branch secretary, industrial disputes. (11 copies). 1951 to 1964.",5/5,1951,5/5,1964.,5/5,1951-01-01,5/5,1964-01-01,5/5,[]
13,61-65,,,,,,,,,,,9/1/5,5/5,"The Maritime Vigilante, a Journal published in the interests of waterfront workers. Vol. 1, No. 11, 7 May 1958. Re industrial groups and Communists. Vol. 5, No. 6, Nov. 1961. Re Communists.",5/5,7 May 1958,5/5,Nov. 1961.,5/5,1958-05-07,5/5,1961-11-01,5/5,[]
13,61-65,,,,,,,,,,,9/1/6,5/5,Job delegates association. WWF Melbourne Branch. 24 Feb. 1959. Re dismissals on waterfront. 24 Mar. 1960. Re new award.,5/5,24 Feb. 1959.,5/5,24 Mar. 1960.,5/5,1959-02-24,5/5,1960-03-24,5/5,[]
13,61-65,,,,,,,,,,,9/1/7,5/5,"The Black Hand of Santamaria. An exposure of the National Civic Council DLP conspiracy. Who controls ""News Weekly""? (4 copies). n.d.",5/5,,,,,,,,,[]
13,61-65,,,,,,,,,,,9/1/8,5/5,"Port Gazette. Melbourne Harbour Trust. Vol. 6, No. 8, Dec. 1960. Re P. & O. Oriana.",5/5,Dec. 1960.,5/5,,,1960-12-01,5/5,,,[]
13,61-65,,,,,,,,,,,9/1/9,5/5,"Waterfront. Central Committee of Oversea and Interstate Shipowners, Melbourne. Vol. 5, No. 9, 20 Jan. 1962. Re better industrial relations between employers and workmen.",5/5,20 Jan. 1962.,5/5,,,1962-01-20,5/5,,,[]
14,66-70,9,5/5,GROUP 9. OTHER PRINTED MATERIAL (cont.),5/5,,,,,,,,,GROUP 9. OTHER PRINTED MATERIAL (cont.),5/5,,,,,,,,,[]
14,66-70,,,,,Union journals.,5/5,,,,,9/1,5/5,Union journals.,5/5,,,,,,,,,[]
14,66-70,,,,,,,,,Unit 20,5/5,9/1/10,5/5,"Branch News. Shipping Section. Federated Clerks' Union of Australia. No. 44. Re taxation deductions, overtime, protective clothing. n.d.",5/5,n.d.,5/5,,,,,,,[]
14,66-70,,,,,,,,,Unit 20,5/5,9/1/11,5/5,"The Men Who Turn the Ships Around, WWF, Sydney Branch pamphlet. Wharfies are Typical Australians Let Us Check the Lies told by the Press. 4pp. n.d.",5/5,n.d.,5/5,,,,,,,[]
14,66-70,,,,,,,,,Unit 20,5/5,9/1/12,5/5,"Charlie Young Writes on..Tom Nelson's ""Hungry Mile"". WWF leader says its an honest, down-to-earth account of the history of the WWF. 2pp. (1 sheet). n.d.",5/5,n.d.,5/5,,,,,,,[]
14,66-70,,,,,,,,,Unit 20,5/5,9/1/13,5/5,"Conquest by Stealth. Communist Plot in the Unions Exposed. J.P. Maynes, Federal President, Federated Clerks' Union of Australia, discusses Sharkey's booklet, ""The Trade Unions"". 15pp. 1960.",5/5,1960.,5/5,,,1960-01-01,5/5,,,[]
14,66-70,,,,,,,,,Unit 20,5/5,9/1/14,5/5,"To Members and Supporters of the ALP in the WWF. Leaflet re port installations, Melbourne Harbour Trust, industrial harmony, etc. 2pp. (1 sheet). n.d.",5/5,n.d.,5/5,,,,,,,[]
14,66-70,,,,,,,,,Unit 20,5/5,9/1/15,5/5,"Book of newspaper clippings, 1965. Trade unions, ALP and ACTU Congress, etc. Contains mainly unsorted material.",5/5,1965.,5/5,,,1965-01-01,5/5,,,[]
14,66-70,,,,,,,,,Unit 20,5/5,9/1/16,5/5,"The ASFA Review Vol. 8, No. 3 National Edition Oct. 1972.",5/5,Oct. 1972.,5/5,,,1972-10-01,5/5,,,[]
14,66-70,,,,,ACTU.,5/5,,,,,9/2,5/5,ACTU.,5/5,,,,,,,,,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/1,5/5,ACTU Congress Reports. 1952-67.,5/5,1952,5/5,67,5/5,1952-01-01,5/5,1967-01-01,5/5,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/1/1,5/5,"Decisions of Special ACTU Congress. 1952. Re wages, margins, migration, conciliation and arbitration. 7pp. 14 Sept. 1952.",5/5,14 Sept. 1952.,5/5,,,1952-09-14,5/5,,,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/1/2,5/5,"1963 Congress. Supplementary Agenda Paper, list of penal clauses in Commonwealth Conciliation and Arbitration Act and of fines owed by unions, 1950-62. 26pp. 1963.",5/5,1950,5/5,1963,5/5,1950-01-01,5/5,1963-01-01,5/5,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/1/3,5/5,"Executive Report for consideration of 1967 ACTU Congress. Contains a report on stevedoring industry (pp. 34 to 49), Appendix A-H, (pp. 49 to 60) re role of ASIA, long service leave, etc. 68pp. 28 Aug. 1 Sept. 1967.",5/5,28 Aug. 1967,5/5,1 Sept. 1967,5/5,1967-08-28,5/5,1967-09-01,5/5,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/1/4,5/5,Agenda paper for consideration of 1967 ACTU Congress. 68pp. 28 Aug. 1 Sept. 1967.,5/5,28 Aug. 1967,5/5,1 Sept. 1967,5/5,1967-08-28,5/5,1967-09-01,5/5,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/1/5,5/5,"Minutes of the 1967 ACTU Congress. Includes executive decisions relating to conscription and Vietnam endorsed by Congress, 1965 to 1967. 92pp. Sept. 1967.",5/5,1965,5/5,Sept. 1967.,5/5,1965-01-01,5/5,1967-09-01,5/5,[]
14,66-70,9,5/5,GROUP 9. OTHER PRINTED MATERIAL (cont.),5/5,,,,,,,,,GROUP 9. OTHER PRINTED MATERIAL (cont.),5/5,,,,,,,,,[]
14,66-70,,,,,ACTU,5/5,,,,,9/2,5/5,ACTU,5/5,,,,,,,,,[]
14,66-70,,,,,Accounts.,5/5,,,Unit 22,5/5,9/2/2,5/5,Accounts.,5/5,,,,,,,,,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/2/1,5/5,"Auditor's Report and Statement of Accounts, 1954. 6pp. 30 June 1954.",5/5,30 June 1954.,5/5,,,1954-06-30,5/5,,,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/2/2,5/5,"Statement of Accounts and Auditors' Report, 1967. 6pp. 30 June 1967.",5/5,30 June 1967.,5/5,,,1967-06-30,5/5,,,[]
14,66-70,,,,,"Circulars, papers, reports, 1952 to 1969.",5/5,,,Unit 22,5/5,9/2/3,5/5,"Circulars, papers, reports, 1952 to 1969.",5/5,1952,5/5,1969,5/5,1952-01-01,5/5,1969-01-01,5/5,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/1,5/5,"Copy of recommendation from ACTU Federal Executive, to ACTU Conference condemning Commissioner Galvin's decision in the Metal Trades Marginal Case re skilled workers. 1p. 8 Feb. 1952.",5/5,8 Feb. 1952.,5/5,,,1952-02-08,5/5,,,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/2,5/5,"Papers from 1954 ACTU Conference on margins. Includes press statement by H. Holt, Minister for Labour and National Service, re conference, skilled workers, etc. 2pp. (1 sheet) (2 copies). 28 June 1954.",5/5,28 June 1954.,5/5,,,1954-06-28,5/5,,,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/3,5/5,"Recommendation of interstate executive ACTU to conference re margins issue, employers' appeal against Commissioner Findlay's award providing for an increase in margins. 1p. 30 June 1954.",5/5,30 June 1954.,5/5,,,1954-06-30,5/5,,,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/4,5/5,Report of Arbitration Sub-Committee re nececcity for a new Arbitration Act and/or immediate amendments to present one. 4pp. (2 sheets). 30 June 1954.,5/5,30 June 1954.,5/5,,,1954-06-30,5/5,,,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/5,5/5,Synopsis of legal opinions on Long Service Leave by Mr Gowans Q.C. 3pp. n.d.,5/5,n.d.,5/5,,,,,,,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/6,5/5,Suggested ACTU resolution on Long Service Leave. 1p. n.d.,5/5,n.d.,5/5,,,,,,,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/7,5/5,Re reciprocal visits ACTU levy. Gives press statements etc. 8pp. 6 Sept. 1961.,5/5,6 Sept. 1961.,5/5,,,1961-09-06,5/5,,,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/8,5/5,ACTU circular No. 80/62. Re waterfront disputes. 1p. 27 Aug. 1962.,5/5,27 Aug. 1962.,5/5,,,1962-08-27,5/5,,,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/9,5/5,"Report of conference of ACTU affiliated unions at Melb. THC. Re margins, annual leave, penal provisions, 35 hour week. 7pp. (2 copies). 20, 21 Nov. 1962.",5/5,20 Nov. 1962,5/5,21 Nov. 1962.,5/5,1962-11-20,5/5,1962-11-21,5/5,[]
14,66-70,9,5/5,GROUP 9. OTHER PRINTED MATERIAL (cont.),5/5,,,,,,,,,GROUP 9. OTHER PRINTED MATERIAL (cont.),5/5,,,,,,,,,[]
14,66-70,,,,,ACTU,5/5,,,,,9/2,5/5,ACTU,5/5,,,,,,,,,[]
14,66-70,,,,,"Circulars, papers, reports, 1952 to 1969.",5/5,,,Unit 22,5/5,9/2/3,5/5,"Circulars, papers, reports, 1952 to 1969.",5/5,1952,5/5,1969,5/5,1952-01-01,5/5,1969-01-01,5/5,[]
